central_bank_code,target_family,target_indicator_key,target_indicator,indicator_key,indicator,indicator_category,importance,observations,pearson_correlation,spearman_correlation,abs_pearson,abs_spearman,direction,same_macro_theme,pca_score,model_importance_score,coverage_score,raw_weight_score,economic_direction_for_currency,justification,normalized_weight,weight_pct
ECB,unemployment,unemployment_rate,Unemployment Rate,construction_output_yoy,Construction Output (YoY),Growth,2,75,0.07924160122917913,-0.05228488322374698,0.07924160122917913,0.05228488322374698,positive,False,0.5252143092080225,0.0219811542781978,1.0,0.23250482889824078,currency_negative,weak positive Pearson correlation (0.08); Spearman -0.05; PCA loading signal 0.53; model importance signal 0.02,0.06405411780902606,6.4054117809026065
ECB,unemployment,unemployment_rate,Unemployment Rate,economic_sentiment,Economic Sentiment,Sentiment,2,75,0.021508069455610943,0.06568590148711868,0.021508069455610943,0.06568590148711868,positive,False,0.4192522596323578,0.0404225977085193,1.0,0.2019268494783797,currency_negative,weak positive Pearson correlation (0.02); Spearman 0.07; PCA loading signal 0.42; model importance signal 0.04,0.05563001106938073,5.563001106938073
ECB,unemployment,unemployment_rate,Unemployment Rate,cpi_headline_mom,Headline HICP (MoM),Inflation,2,71,-0.07618098707735999,0.04658047085963258,0.07618098707735999,0.04658047085963258,negative,False,0.3774808594230369,0.0113844250450432,0.9861111111111112,0.20066340836004962,currency_positive,weak negative Pearson correlation (-0.08); Spearman 0.05; PCA loading signal 0.38; model importance signal 0.01,0.05528193827183164,5.5281938271831645
ECB,unemployment,unemployment_rate,Unemployment Rate,gdp_qoq,GDP (QoQ),Growth,1,23,0.12021064343820696,-0.03581267329938191,0.12021064343820696,0.03581267329938191,positive,False,0.4122818182851361,0.0393078006415491,0.3194444444444444,0.15606322553617075,currency_negative,weak positive Pearson correlation (0.12); Spearman -0.04; PCA loading signal 0.41; model importance signal 0.04,0.04299477254524293,4.299477254524293
ECB,unemployment,unemployment_rate,Unemployment Rate,construction_output_mom,Construction Output (MoM),Growth,2,21,0.24948783448190817,0.18623736168206909,0.24948783448190817,0.18623736168206909,positive,False,0.0,0.0058714674866852,0.2916666666666667,0.14225863882038942,currency_negative,weak positive Pearson correlation (0.25); Spearman 0.19; model importance signal 0.01,0.03919166605499203,3.9191666054992034
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),avg_hourly_earnings_mom,Average Hourly Earnings (MoM),Labor,2,33,-0.7935623751115309,-0.2959343937995431,0.7935623751115309,0.2959343937995431,negative,False,0.1916399285961332,0.0370965445874072,0.4583333333333333,0.3838905243538644,currency_negative,strong negative Pearson correlation (-0.79); Spearman -0.30; PCA loading signal 0.19; model importance signal 0.04,0.039990953211073335,3.9990953211073337
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),manufacturing_payrolls,Manufacturing Payrolls,Labor,2,33,0.7188086410578586,0.5185036028651635,0.7188086410578586,0.5185036028651635,positive,False,0.0,0.0,0.4583333333333333,0.36517664622372364,currency_positive,strong positive Pearson correlation (0.72); Spearman 0.52,0.03804147601061413,3.804147601061413
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),private_nonfarm_payrolls,Private Nonfarm Payrolls,Labor,2,33,0.7179386520627214,0.3846996819470518,0.7179386520627214,0.3846996819470518,positive,False,0.0,0.0,0.4583333333333333,0.33815486534156014,currency_positive,strong positive Pearson correlation (0.72); Spearman 0.38,0.035226541266503666,3.522654126650367
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),retail_sales_yoy,Retail Sales (YoY),Growth,2,38,0.3937583991324389,0.18079650559918398,0.3937583991324389,0.18079650559918398,positive,True,0.0,0.0205673187212643,0.5277777777777778,0.3305610428199612,currency_positive,weak positive Pearson correlation (0.39); Spearman 0.18; same macro theme; model importance signal 0.02,0.03443547146433651,3.4435471464336507
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),ism_manufacturing_employment,ISM Manufacturing Employment,Growth,2,29,0.24943138713949028,0.31204500761446535,0.24943138713949028,0.31204500761446535,positive,True,0.172621957616524,0.0,0.4027777777777778,0.3285881478134922,currency_positive,weak positive Pearson correlation (0.25); Spearman 0.31; same macro theme; PCA loading signal 0.17,0.0342299494550948,3.4229949455094797
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),sp_global_manufacturing_pmi,S&P Global Manufacturing PMI,Growth,2,19,0.21780211282250397,0.3394996312630086,0.21780211282250397,0.3394996312630086,positive,True,0.2644540346036514,0.0,0.2638888888888889,0.32723117521689904,currency_positive,weak positive Pearson correlation (0.22); Spearman 0.34; same macro theme; PCA loading signal 0.26,0.034088589811716245,3.4088589811716243
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),nfp,Non-Farm Payrolls,Labor,1,33,0.7001238034184963,0.34184366864050464,0.7001238034184963,0.34184366864050464,positive,False,0.0,0.0,0.4583333333333333,0.3242392080869832,currency_positive,strong positive Pearson correlation (0.70); Spearman 0.34,0.033776908199613626,3.3776908199613627
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),import_prices_mom,Import Prices (MoM),Inflation,3,33,0.5920220956869972,0.46499932444881287,0.5920220956869972,0.46499932444881287,positive,False,0.0,0.0297135970642456,0.4583333333333333,0.32149113843011684,currency_positive,moderate positive Pearson correlation (0.59); Spearman 0.46; model importance signal 0.03,0.03349063407171353,3.3490634071713528
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),philly_fed_mfg,Philadelphia Fed Manufacturing Index,Growth,2,25,0.23553188257606936,0.24112769170222692,0.23553188257606936,0.24112769170222692,positive,True,0.1850312188519487,0.0213205882051424,0.3472222222222222,0.3105374447237134,currency_positive,weak positive Pearson correlation (0.24); Spearman 0.24; same macro theme; PCA loading signal 0.19; model importance signal 0.02,0.03234955705961874,3.234955705961874
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),ny_empire_state_mfg,NY Empire State Manufacturing Index,Growth,2,24,0.2532715048638836,0.3117518515342599,0.2532715048638836,0.3117518515342599,positive,True,0.0,0.0131737293109946,0.3333333333333333,0.29390468908221945,currency_positive,weak positive Pearson correlation (0.25); Spearman 0.31; same macro theme; model importance signal 0.01,0.03061687622893206,3.061687622893206
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),ism_manufacturing_new_orders,ISM Manufacturing New Orders,Growth,2,29,0.2071987077574325,0.29961780252191006,0.2071987077574325,0.29961780252191006,positive,True,0.0,0.0,0.4027777777777778,0.28236095060938954,currency_positive,weak positive Pearson correlation (0.21); Spearman 0.30; same macro theme,0.029414332597711115,2.9414332597711113
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),ism_manufacturing_prices,ISM Manufacturing Prices Paid,Growth,2,29,0.21940312806839332,0.2587662209011287,0.21940312806839332,0.2587662209011287,positive,True,0.0,0.0,0.4027777777777778,0.2778519603785215,currency_positive,weak positive Pearson correlation (0.22); Spearman 0.26; same macro theme,0.028944618432050657,2.894461843205066
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),ppi_mom,PPI (MoM),Inflation,2,32,0.4927239933374742,0.41420975114693787,0.4927239933374742,0.41420975114693787,positive,False,0.0,0.0,0.4444444444444444,0.2751035926750743,currency_positive,moderate positive Pearson correlation (0.49); Spearman 0.41,0.028658313255801843,2.865831325580184
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),pce_price_index_mom,PCE Price Index (MoM),Inflation,1,32,0.4387610664555166,0.3129976628615608,0.4387610664555166,0.3129976628615608,positive,False,0.1764733354493194,0.0155630219394283,0.4444444444444444,0.27308321106399186,currency_positive,moderate positive Pearson correlation (0.44); Spearman 0.31; PCA loading signal 0.18; model importance signal 0.02,0.028447844433698716,2.8447844433698717
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),new_home_sales,New Home Sales,Housing,2,34,0.42991807452600705,0.46301257119022493,0.42991807452600705,0.46301257119022493,positive,False,0.0,0.0,0.4722222222222222,0.2688001588180693,currency_positive,moderate positive Pearson correlation (0.43); Spearman 0.46,0.02800166686196635,2.800166686196635
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),average_weekly_hours,Average Weekly Hours,Labor,2,33,0.4069072357425356,0.21571298147702928,0.4069072357425356,0.21571298147702928,positive,False,0.2423310205982268,0.0595710031598613,0.4583333333333333,0.26479475459635715,currency_positive,moderate positive Pearson correlation (0.41); Spearman 0.22; PCA loading signal 0.24; model importance signal 0.06,0.02758441266406311,2.7584412664063107
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),cpi_headline_mom,Headline CPI (MoM),Inflation,2,29,0.3730775572485198,0.38698413887105737,0.3730775572485198,0.38698413887105737,positive,False,0.1762665683044649,0.0,0.4027777777777778,0.2613258550213489,currency_positive,weak positive Pearson correlation (0.37); Spearman 0.39; PCA loading signal 0.18,0.027223047660768076,2.7223047660768076
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),ism_manufacturing_pmi,ISM Manufacturing PMI,Growth,1,29,0.19299809621222075,0.19790027798827137,0.19299809621222075,0.19790027798827137,positive,True,0.0,0.0,0.4027777777777778,0.2577572622390983,currency_positive,weak positive Pearson correlation (0.19); Spearman 0.20; same macro theme,0.02685129733631149,2.685129733631149
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),adp_employment_change,ADP Employment Change,Labor,2,30,0.5264577599261571,0.2365932390918277,0.5264577599261571,0.2365932390918277,positive,False,0.0,0.0264562337385195,0.4166666666666667,0.25142020219842764,currency_positive,moderate positive Pearson correlation (0.53); Spearman 0.24; model importance signal 0.03,0.026191148008560386,2.6191148008560385
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),export_prices_mom,Export Prices (MoM),Inflation,3,34,0.4140660377434309,0.31133089473642916,0.4140660377434309,0.31133089473642916,positive,False,0.0,0.0,0.4722222222222222,0.23370821249253731,currency_positive,moderate positive Pearson correlation (0.41); Spearman 0.31,0.024346040336795206,2.4346040336795207
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),core_pce_price_index_mom,Core PCE Price Index (MoM),Inflation,1,34,0.47117331551645786,0.18387809982992012,0.47117331551645786,0.18387809982992012,positive,False,0.0,0.0,0.4722222222222222,0.2253498368431436,currency_positive,moderate positive Pearson correlation (0.47); Spearman 0.18,0.023475324889785727,2.3475324889785725
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),sp_global_composite_pmi,S&P Global Composite PMI,Growth,2,20,0.044290290716224714,0.07331823711949227,0.044290290716224714,0.07331823711949227,positive,True,0.2319053830410727,0.0113861699341994,0.2777777777777778,0.2194071302527506,currency_positive,weak positive Pearson correlation (0.04); Spearman 0.07; same macro theme; PCA loading signal 0.23; model importance signal 0.01,0.02285625646760066,2.285625646760066
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),challenger_job_cuts,Challenger Job Cuts,Labor,3,31,-0.31226879980895356,-0.25191970598910934,0.31226879980895356,0.25191970598910934,negative,False,0.1754474771620116,0.0,0.4305555555555556,0.2187006825852256,currency_negative,weak negative Pearson correlation (-0.31); Spearman -0.25; PCA loading signal 0.18,0.022782663831612537,2.2782663831612537
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),sp_global_services_pmi,S&P Global Services PMI,Growth,2,20,0.022120071229622396,0.11241080304770655,0.022120071229622396,0.11241080304770655,positive,True,0.2203253641162483,0.0,0.2777777777777778,0.21655452529713048,currency_positive,weak positive Pearson correlation (0.02); Spearman 0.11; same macro theme; PCA loading signal 0.22,0.0225590926042782,2.25590926042782
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),ism_services_employment,ISM Services Employment,Growth,2,23,0.1110714926264872,0.07524753397308336,0.1110714926264872,0.07524753397308336,positive,True,0.0,0.0,0.3194444444444444,0.20031539902700726,currency_positive,weak positive Pearson correlation (0.11); Spearman 0.08; same macro theme,0.02086741724982588,2.086741724982588
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),cpi_index,CPI Index,Inflation,2,24,-0.3406219688248297,-0.057130663072390696,0.3406219688248297,0.057130663072390696,negative,False,0.2700469627859365,0.0,0.3333333333333333,0.19555450989672896,currency_negative,weak negative Pearson correlation (-0.34); Spearman -0.06; PCA loading signal 0.27,0.020371462068924966,2.037146206892497
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),core_cpi_mom,Core CPI (MoM),Inflation,1,31,0.2421609960513856,0.0949388367825145,0.2421609960513856,0.0949388367825145,positive,False,0.1772916426165493,0.0,0.4305555555555556,0.16660411739845302,currency_positive,weak positive Pearson correlation (0.24); Spearman 0.09; PCA loading signal 0.18,0.017355618440616075,1.7355618440616074
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),import_prices_yoy,Import Prices (YoY),Inflation,3,35,0.1300310203831192,0.2104305402338161,0.1300310203831192,0.2104305402338161,positive,False,0.1792315315874171,0.0,0.4861111111111111,0.16196820095854517,currency_positive,weak positive Pearson correlation (0.13); Spearman 0.21; PCA loading signal 0.18,0.016872682015574476,1.6872682015574476
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),participation_rate,Labor Force Participation Rate,Labor,2,32,-0.04481639879723436,-0.27268565878257667,0.04481639879723436,0.27268565878257667,negative,False,0.2385193763975871,0.0,0.4444444444444444,0.15535998359169578,currency_negative,weak negative Pearson correlation (-0.04); Spearman -0.27; PCA loading signal 0.24,0.016184285468222665,1.6184285468222666
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),ppi_yoy,PPI (YoY),Inflation,2,33,0.08644747579788553,0.2231621497201863,0.08644747579788553,0.2231621497201863,positive,False,0.1788593287047309,0.0,0.4583333333333333,0.14859468518358782,currency_positive,weak positive Pearson correlation (0.09); Spearman 0.22; PCA loading signal 0.18,0.015479525347995774,1.5479525347995773
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),government_payrolls,Government Payrolls,Labor,2,33,0.20377459987847255,-0.20601066876228077,0.20377459987847255,0.20601066876228077,positive,False,0.0,0.0,0.4583333333333333,0.14816784704933125,currency_positive,weak positive Pearson correlation (0.20); Spearman -0.21,0.015435060421739814,1.5435060421739815
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),nfib_business_optimism,NFIB Business Optimism Index,Sentiment,3,32,0.1128767132055164,0.0982176267668977,0.1128767132055164,0.0982176267668977,positive,False,0.2295353601122281,0.0,0.4444444444444444,0.13926734857967998,currency_positive,weak positive Pearson correlation (0.11); Spearman 0.10; PCA loading signal 0.23,0.014507870519217099,1.4507870519217099
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),core_ppi_yoy,Core PPI (YoY),Inflation,2,33,0.05166020374509667,0.23180038324774754,0.05166020374509667,0.23180038324774754,positive,False,0.173587180509985,0.0,0.4583333333333333,0.13893716359820915,currency_positive,weak positive Pearson correlation (0.05); Spearman 0.23; PCA loading signal 0.17,0.014473474223118819,1.4473474223118818
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),export_prices_yoy,Export Prices (YoY),Inflation,3,36,0.0994571360029977,0.13870286463656306,0.0994571360029977,0.13870286463656306,positive,False,0.1689640082423053,0.0,0.5,0.13799123521182688,currency_positive,weak positive Pearson correlation (0.10); Spearman 0.14; PCA loading signal 0.17,0.014374934208606844,1.4374934208606844
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),core_ppi_mom,Core PPI (MoM),Inflation,2,29,0.17434162578857532,0.2139716132109796,0.17434162578857532,0.2139716132109796,positive,False,0.0,0.0,0.4027777777777778,0.1353745881565463,currency_positive,weak positive Pearson correlation (0.17); Spearman 0.21,0.014102350741917364,1.4102350741917364
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),consumer_inflation_expectations,Consumer Inflation Expectations,Inflation,2,33,0.0688120725385053,0.1573429555803624,0.0688120725385053,0.1573429555803624,positive,False,0.2019174675314049,0.0,0.4583333333333333,0.1342906903666103,currency_positive,weak positive Pearson correlation (0.07); Spearman 0.16; PCA loading signal 0.20,0.01398943806746187,1.398943806746187
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),avg_hourly_earnings_yoy,Average Hourly Earnings (YoY),Labor,1,33,-0.019757609085597462,0.225630729728545,0.019757609085597462,0.225630729728545,negative,False,0.194139370027787,0.0,0.4583333333333333,0.13183184860972325,currency_negative,weak negative Pearson correlation (-0.02); Spearman 0.23; PCA loading signal 0.19,0.013733293621545663,1.3733293621545664
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),pce_price_index_yoy,PCE Price Index (YoY),Inflation,1,36,0.05107754782361029,0.14002596433985173,0.05107754782361029,0.14002596433985173,positive,False,0.1851021978209598,0.0,0.5,0.1266468528228262,currency_positive,weak positive Pearson correlation (0.05); Spearman 0.14; PCA loading signal 0.19,0.013193158060079506,1.3193158060079506
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),umich_inflation_exp_5y,UMich 5Y Inflation Expectations,Inflation,2,30,0.12021159108261699,0.044758623055180316,0.12021159108261699,0.044758623055180316,positive,False,0.1888945118496748,0.0,0.4166666666666667,0.1206828807354293,currency_positive,weak positive Pearson correlation (0.12); Spearman 0.04; PCA loading signal 0.19,0.012571874351395446,1.2571874351395447
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),core_pce_price_index_yoy,Core PCE Price Index (YoY),Inflation,1,36,0.02405945256418341,0.1400323245039746,0.02405945256418341,0.1400323245039746,positive,False,0.1842462934205236,0.0,0.5,0.1183886334857442,currency_positive,weak positive Pearson correlation (0.02); Spearman 0.14; PCA loading signal 0.18,0.012332876177186234,1.2332876177186234
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),unemployment_rate,Unemployment Rate,Labor,1,32,-0.0013001972261795175,0.11812912627716703,0.0013001972261795175,0.11812912627716703,negative,False,0.205409499146135,0.0,0.4444444444444444,0.105434038714036,currency_negative,weak negative Pearson correlation (-0.00); Spearman 0.12; PCA loading signal 0.21,0.010983359686109076,1.0983359686109075
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),cpi_headline_yoy,Headline CPI (YoY),Inflation,1,32,0.011910735913755516,0.07389709003682622,0.011910735913755516,0.07389709003682622,positive,False,0.196814318781092,0.0,0.4444444444444444,0.0982236606065329,currency_positive,weak positive Pearson correlation (0.01); Spearman 0.07; PCA loading signal 0.20,0.010232234364595518,1.0232234364595518
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),umich_consumer_sentiment,UMich Consumer Sentiment,Sentiment,2,30,-0.015901572589577175,0.05119350044370945,0.015901572589577175,0.05119350044370945,negative,False,0.2133722156058742,0.0,0.4166666666666667,0.09508283734133907,currency_negative,weak negative Pearson correlation (-0.02); Spearman 0.05; PCA loading signal 0.21,0.009905045991154875,0.9905045991154875
FED,gdp_growth,retail_sales_mom,Retail Sales (MoM),michigan_inflation_expectations,Michigan Inflation Expectations,Inflation,2,30,0.13524587719590342,0.042420209508020085,0.13524587719590342,0.042420209508020085,positive,False,0.0,0.0,0.4166666666666667,0.0907244717270417,currency_positive,weak positive Pearson correlation (0.14); Spearman 0.04,0.009451022814491483,0.9451022814491483
FED,inflation,core_cpi_yoy,Core CPI (YoY),core_pce_price_index_yoy,Core PCE Price Index (YoY),Inflation,1,34,0.9714440755849147,0.9677593302207639,0.9714440755849147,0.9677593302207639,positive,True,0.1842462934205236,0.0209030160422452,0.4722222222222222,0.6889251564847253,policy_tightening_positive_but_regime_dependent,strong positive Pearson correlation (0.97); Spearman 0.97; same macro theme; PCA loading signal 0.18; model importance signal 0.02,0.052810792901715545,5.281079290171554
FED,inflation,core_cpi_yoy,Core CPI (YoY),cpi_headline_yoy,Headline CPI (YoY),Inflation,1,36,0.93238459796953,0.9405053578217105,0.93238459796953,0.9405053578217105,positive,True,0.196814318781092,0.0,0.5,0.6732430283357976,policy_tightening_positive_but_regime_dependent,strong positive Pearson correlation (0.93); Spearman 0.94; same macro theme; PCA loading signal 0.20,0.051608651255216464,5.160865125521647
FED,inflation,core_cpi_yoy,Core CPI (YoY),pce_price_index_yoy,PCE Price Index (YoY),Inflation,1,34,0.9375989633372208,0.9331139757668044,0.9375989633372208,0.9331139757668044,positive,True,0.1851021978209598,0.0,0.4722222222222222,0.6684431019845222,policy_tightening_positive_but_regime_dependent,strong positive Pearson correlation (0.94); Spearman 0.93; same macro theme; PCA loading signal 0.19,0.05124070429596456,5.124070429596457
FED,inflation,core_cpi_yoy,Core CPI (YoY),consumer_inflation_expectations,Consumer Inflation Expectations,Inflation,2,36,0.8694858285059959,0.8868317204320301,0.8694858285059959,0.8868317204320301,positive,True,0.2019174675314049,0.0701941301463903,0.5,0.656490238918744,policy_tightening_positive_but_regime_dependent,strong positive Pearson correlation (0.87); Spearman 0.89; same macro theme; PCA loading signal 0.20; model importance signal 0.07,0.05032443614984212,5.032443614984212
FED,inflation,core_cpi_yoy,Core CPI (YoY),core_ppi_yoy,Core PPI (YoY),Inflation,2,34,0.7865392165518711,0.7275579725904584,0.7865392165518711,0.7275579725904584,positive,True,0.173587180509985,0.0,0.4722222222222222,0.5799412741976726,policy_tightening_positive_but_regime_dependent,strong positive Pearson correlation (0.79); Spearman 0.73; same macro theme; PCA loading signal 0.17,0.044456438030347024,4.445643803034702
FED,inflation,core_cpi_yoy,Core CPI (YoY),ppi_yoy,PPI (YoY),Inflation,2,34,0.7178795254815739,0.6576390963897552,0.7178795254815739,0.6576390963897552,positive,True,0.1788593287047309,0.048063498139767,0.4722222222222222,0.5544793729952573,policy_tightening_positive_but_regime_dependent,strong positive Pearson correlation (0.72); Spearman 0.66; same macro theme; PCA loading signal 0.18; model importance signal 0.05,0.042504610348301115,4.250461034830112
FED,inflation,core_cpi_yoy,Core CPI (YoY),michigan_inflation_expectations,Michigan Inflation Expectations,Inflation,2,33,0.588358677061954,0.6743154052522983,0.588358677061954,0.6743154052522983,positive,True,0.0,0.0689113846632617,0.4583333333333333,0.48891895289513365,policy_tightening_positive_but_regime_dependent,moderate positive Pearson correlation (0.59); Spearman 0.67; same macro theme; model importance signal 0.07,0.037478958815812966,3.7478958815812966
FED,inflation,core_cpi_yoy,Core CPI (YoY),core_cpi_mom,Core CPI (MoM),Inflation,1,34,0.5152023024870142,0.5785959403160894,0.5152023024870142,0.5785959403160894,positive,True,0.1772916426165493,0.0168311815619136,0.4722222222222222,0.47227589756804855,policy_tightening_positive_but_regime_dependent,moderate positive Pearson correlation (0.52); Spearman 0.58; same macro theme; PCA loading signal 0.18; model importance signal 0.02,0.0362031555738247,3.6203155573824697
FED,inflation,core_cpi_yoy,Core CPI (YoY),import_prices_yoy,Import Prices (YoY),Inflation,3,35,0.4440780141276669,0.43191705014044174,0.4440780141276669,0.43191705014044174,positive,True,0.1792315315874171,0.0297325585339904,0.4861111111111111,0.42553413601401296,policy_tightening_positive_but_regime_dependent,moderate positive Pearson correlation (0.44); Spearman 0.43; same macro theme; PCA loading signal 0.18; model importance signal 0.03,0.03262008204826638,3.2620082048266377
FED,inflation,core_cpi_yoy,Core CPI (YoY),unemployment_rate,Unemployment Rate,Labor,1,35,-0.5886441557916295,-0.7707769422877984,0.5886441557916295,0.7707769422877984,negative,False,0.205409499146135,0.0,0.4861111111111111,0.4163334561524639,disinflationary_or_growth_sensitive,moderate negative Pearson correlation (-0.59); Spearman -0.77; PCA loading signal 0.21,0.03191478743948397,3.191478743948397
FED,inflation,core_cpi_yoy,Core CPI (YoY),export_prices_yoy,Export Prices (YoY),Inflation,3,35,0.42785530840435154,0.39800939357491655,0.42785530840435154,0.39800939357491655,positive,True,0.1689640082423053,0.0,0.4861111111111111,0.4069831038310148,policy_tightening_positive_but_regime_dependent,moderate positive Pearson correlation (0.43); Spearman 0.40; same macro theme; PCA loading signal 0.17,0.03119801941997114,3.1198019419971144
FED,inflation,core_cpi_yoy,Core CPI (YoY),cpi_index,CPI Index,Inflation,2,28,-0.3033360957342075,-0.49431466540724034,0.3033360957342075,0.49431466540724034,negative,True,0.2700469627859365,0.0232325545543725,0.3888888888888889,0.4013106382663111,disinflationary_or_growth_sensitive,weak negative Pearson correlation (-0.30); Spearman -0.49; same macro theme; PCA loading signal 0.27; model importance signal 0.02,0.030763186403118863,3.0763186403118863
FED,inflation,core_cpi_yoy,Core CPI (YoY),cpi_headline_mom,Headline CPI (MoM),Inflation,2,32,0.4106262366940465,0.3805001221871277,0.4106262366940465,0.3805001221871277,positive,True,0.1762665683044649,0.0180969275435451,0.4444444444444444,0.3985367998672903,policy_tightening_positive_but_regime_dependent,moderate positive Pearson correlation (0.41); Spearman 0.38; same macro theme; PCA loading signal 0.18; model importance signal 0.02,0.030550552848000945,3.0550552848000945
FED,inflation,core_cpi_yoy,Core CPI (YoY),pce_price_index_mom,PCE Price Index (MoM),Inflation,1,30,0.3890111940236393,0.3213823277650289,0.3890111940236393,0.3213823277650289,positive,True,0.1764733354493194,0.0,0.4166666666666667,0.37441169080764175,policy_tightening_positive_but_regime_dependent,weak positive Pearson correlation (0.39); Spearman 0.32; same macro theme; PCA loading signal 0.18,0.028701199364116883,2.870119936411688
FED,inflation,core_cpi_yoy,Core CPI (YoY),nfib_business_optimism,NFIB Business Optimism Index,Sentiment,3,35,-0.5620816937079454,-0.5428412016537824,0.5620816937079454,0.5428412016537824,negative,False,0.2295353601122281,0.0,0.4861111111111111,0.36712022437445224,disinflationary_or_growth_sensitive,moderate negative Pearson correlation (-0.56); Spearman -0.54; PCA loading signal 0.23,0.02814225893331913,2.814225893331913
FED,inflation,core_cpi_yoy,Core CPI (YoY),core_pce_price_index_mom,Core PCE Price Index (MoM),Inflation,1,32,0.34263993428346456,0.32182399208117735,0.34263993428346456,0.32182399208117735,positive,True,0.0,0.0264124475247944,0.4444444444444444,0.33609133922493434,policy_tightening_positive_but_regime_dependent,weak positive Pearson correlation (0.34); Spearman 0.32; same macro theme; model importance signal 0.03,0.025763684116914324,2.5763684116914325
FED,inflation,core_cpi_yoy,Core CPI (YoY),core_ppi_mom,Core PPI (MoM),Inflation,2,30,0.3256037431690205,0.35149666719190203,0.3256037431690205,0.35149666719190203,positive,True,0.0,0.031080120861605,0.4166666666666667,0.3349307436022261,policy_tightening_positive_but_regime_dependent,weak positive Pearson correlation (0.33); Spearman 0.35; same macro theme; model importance signal 0.03,0.02567471657886385,2.5674716578863848
FED,inflation,core_cpi_yoy,Core CPI (YoY),challenger_job_cuts,Challenger Job Cuts,Labor,3,35,-0.4536369330051512,-0.5640992038287114,0.4536369330051512,0.5640992038287114,negative,False,0.1754474771620116,0.0,0.4861111111111111,0.3291025776675608,disinflationary_or_growth_sensitive,moderate negative Pearson correlation (-0.45); Spearman -0.56; PCA loading signal 0.18,0.02522794807102919,2.522794807102919
FED,inflation,core_cpi_yoy,Core CPI (YoY),umich_consumer_sentiment,UMich Consumer Sentiment,Sentiment,2,33,-0.45486488454626606,-0.4091518915308734,0.45486488454626606,0.4091518915308734,negative,False,0.2133722156058742,0.0,0.4583333333333333,0.3025301758124452,disinflationary_or_growth_sensitive,moderate negative Pearson correlation (-0.45); Spearman -0.41; PCA loading signal 0.21,0.02319099297066367,2.319099297066367
FED,inflation,core_cpi_yoy,Core CPI (YoY),ppi_mom,PPI (MoM),Inflation,2,33,0.2395010206079005,0.19944718976295597,0.2395010206079005,0.19944718976295597,positive,True,0.0,0.0185249876113346,0.4583333333333333,0.2807223253622216,policy_tightening_positive_but_regime_dependent,weak positive Pearson correlation (0.24); Spearman 0.20; same macro theme; model importance signal 0.02,0.021519273099618614,2.151927309961861
FED,inflation,core_cpi_yoy,Core CPI (YoY),umich_inflation_exp_5y,UMich 5Y Inflation Expectations,Inflation,2,33,0.06905286180080167,0.19746031349711127,0.06905286180080167,0.19746031349711127,positive,True,0.1888945118496748,0.0240459874725388,0.4583333333333333,0.26413008457626913,policy_tightening_positive_but_regime_dependent,weak positive Pearson correlation (0.07); Spearman 0.20; same macro theme; PCA loading signal 0.19; model importance signal 0.02,0.02024736513737575,2.024736513737575
